Stop ID,Link ID,X,Y
205264596,-19740929,740860.3,5694128.75
59602116,32861714#1,732927.75,5691017.609999999
59602115,368701970#0,732726.41,5690950.87
59602114,28847300#0,732721.8300000001,5691277.04
315441579,-28695472,735435.72,5690670.4399999995
319062099,26003614#1,734586.29,5700201.81
315367073,28691330#1,727048.13,5691155.4799999995
309440132,28172287,742133.68,5686610.72
315367072,28691330#0,727067.99,5691107.5
59065564,17506086,733107.99,5696384.3
59065562,-261450952,733053.26,5695898.72
59065561,20453014#2,733032.79,5695743.04
165206208,111992272,735751.19,5699718.24
761770945,10873373#2,732114.49,5688633.3
cluster_5211018053_80074511,-28304189#1,739050.56,5689531.319999999
59697816,165114347,734743.89,5691928.22
59697818,159416886#1,734722.87,5691930.319999999
390427427,761330257#1,745526.19,5693504.88
59697812,-386542790,734761.87,5692105.819999999
390427425,-761330255,745416.24,5693401.76
59697814,165114353#0,734715.5800000001,5691808.149999999
26188588,4316572#1,733069.79,5694115.22
264125480,-24401853,739137.15,5698052.91
26188589,4316572#0,733056.17,5694127.199999999
918346007,-78181157,731076.1000000001,5696478.699999999
2560166904,-387621621,737375.9,5692666.4799999995
26188584,37521824,733093.3200000001,5694134.149999999
26188585,37525156,733079.24,5694120.49
86874487,-10305753#1,732480.54,5690592.42
12356116,219395637,729265.3300000001,5695083.22
319731779,121165624#4,734492.96,5696523.18
250544158,-105187222,734669.12,5692721.27
211256605,-477648717#0,734602.26,5695323.529999999
cluster_1105807122_31069133,64455477#0,736685.13,5694001.14
391964188,34130845#0,727737.26,5682111.04
258902032,-12215601#0,735575.3300000001,5691238.06
258902031,346577380,735548.44,5691303.24
260980670,-152600315#1,736056.8500000001,5691710.199999999
3517019138,187555584#1,726943.98,5692722.67
cluster_1692376836_1847625817,672420266,739495.76,5689419.1
cluster_282843724_297895599,-27150725#0,728939.2,5698696.0
85864751,7935109#2,731951.24,5696313.68
cluster_27259527_540369404,-732103083#1,736421.5700000001,5692751.17
261706031,17066997,732477.24,5696793.02
261706032,24161220#0,732467.75,5696822.84
2570665951,103699412,736761.28,5699847.9799999995
25420213,-421433507,735068.71,5688506.1
333045855,30218684,729599.43,5696886.51
59602106,242826006,732931.18,5691363.79
59602105,369481349#0,732867.68,5691275.67
59602104,-368701967#0,733006.06,5691302.06
2695682356,-263900895#0,738308.79,5690840.18
144428519,14625557#2,737552.48,5693231.4799999995
59602109,242646807#0,732823.88,5691192.42
197793132,19081584,737171.3500000001,5691982.319999999
59602108,242646807#1,732769.64,5691072.8
59602107,-28847303#0,733070.19,5691529.05
944366899,287033521,735190.01,5688775.0
2683229218,-4899998#0,734797.14,5699163.92
250544160,23171721#0,734786.41,5692742.12
59910125,297340780,729100.42,5697298.01
59063012,4742046#1,732916.51,5696241.9399999995
25420208,1049988621,735044.69,5687777.76
31113787,-24454652,737933.47,5702074.17
1014794046,675978588#1,740257.67,5698167.199999999
cluster_26126470_97657659,-10956367,732271.5900000001,5696124.029999999
1842052416,-4566991,738804.53,5689932.649999999
31113788,19419239#1,737895.0,5702233.279999999
1581129513,-327262357#0,739343.8600000001,5695750.97
288910512,-255397127,734268.1100000001,5692851.34
59602113,-28847300#0,732647.51,5691116.4799999995
59063011,-260603909,732881.23,5695952.25
59602112,4376502#0,732618.91,5690985.069999999
59602110,-242646809,732946.48,5691090.88
391278363,-34126899#0,730029.78,5684757.1899999995
288910520,255397127,734359.8400000001,5692890.18
288910522,26370453,734367.92,5692930.5
31113761,4312450#0,736332.5,5701675.109999999
cluster_19472191_5490279978,-238999699,739938.19,5694085.22
cluster_4575699241_4575699249_4575701508_4575701509_#1more,-33690046,742585.69,5693495.9399999995
31113762,436632601,736381.13,5702026.26
420485958,-14370497#0,734883.72,5694421.63
249237443,-134109469#0,743195.3500000001,5694698.779999999
249237445,134109469#0,743295.81,5694375.359999999
428739413,36873653#0,726850.68,5693193.88
59910122,-1025660812,729993.42,5697072.25
1403924202,28873667#0,737198.5900000001,5693435.529999999
368317294,-32731698,736024.15,5688087.74
25420235,23183553,735115.17,5688835.49
319063375,-29011835,734665.03,5699935.66
60443676,8075539#0,728371.78,5695145.04
cluster_4323881936_93789239,10639109#1,726846.8,5697747.319999999
391964194,415844781,728256.15,5682467.92
178858140,-17259863,735232.17,5696066.199999999
194558277,32523642#2,735761.41,5689285.06
25420227,4248126,735301.42,5688811.25
194558278,18832093#0,735843.44,5689324.5
339041719,10873374,732066.27,5688714.06
25420223,37935467,735149.72,5688858.91
25420224,-30986460,735238.52,5688921.3
194558279,18831879#0,735956.53,5689383.05
194553415,-18831616,735726.44,5689109.7299999995
90209718,10493679#1,734498.19,5695126.58
3435561268,25902958#0,742970.92,5693092.55
260684415,24036688,735851.48,5695422.37
cluster_2066450577_26652316_2718559027_2719976765_#2more,266446192,737158.0800000001,5691105.02
4352487806,-132119989,730131.5800000001,5700973.56
5739472017,605040627,737282.05,5692942.029999999
984445516,-84761535,733791.79,5696176.109999999
cluster_422859793_93799188,-198363299,734532.17,5694937.54
320935441,-29183702,740583.52,5687841.58
768128165,-18953893,737816.42,5687172.859999999
320935442,26588445#3,740598.55,5687806.819999999
262234557,24219370#0,730190.28,5685829.4799999995
322510663,29256618#0,728208.77,5690178.34
412129791,35135073,736002.21,5694402.609999999
261083623,23248738#4,727998.53,5689974.09
262234558,24219370#1,730154.37,5685829.74
322510664,29313662#0,728309.18,5690208.069999999
322510661,25012747#1,728318.96,5690177.24
317297659,59295381,740213.91,5687777.85
175906412,16965256,729060.98,5690062.06
320935439,27957239#1,740531.43,5687908.56
54799425,-132429236,735268.8500000001,5691294.109999999
243450736,-27462019,731071.04,5693503.85
243450737,26283246,731199.6100000001,5693376.06
2774941437,-26919285,731601.8600000001,5689737.29
303753821,348536297,729615.7,5700531.47
2774941439,-226907903#2,731760.27,5689794.67
433472561,36816799,733469.99,5698465.1
97880030,4317626#2,734414.39,5692643.449999999
156935066,132119992,729062.5,5700944.24
cluster_266642107_2965909374,24520237#3,728384.04,5691067.83
97880026,308365325#0,734356.49,5692590.26
320935434,29183701#2,740392.12,5688134.13
768128174,18953893,737840.72,5687157.069999999
320935433,26588445#2,740499.27,5687781.99
298450927,-27196338,730655.04,5697502.72
4535533813,-252905717,741429.8500000001,5689518.74
2674593520,26327429#4,733885.7,5698120.31
4535533819,-1033126485#0,741472.38,5689413.92
2674593521,-261838003,733869.01,5698169.6899999995
2711553788,-173219511,738702.43,5691053.34
320935428,-29183700,740324.73,5688085.9399999995
278556657,25565491#0,738106.5800000001,5690713.85
88167789,78181224,733266.19,5696227.319999999
2627596446,-257159383#2,740776.52,5694548.699999999
2774941432,814921518,731769.26,5689743.449999999
31113799,-19419239#0,737804.3600000001,5702367.63
320935423,26588445#1,740396.66,5687787.899999999
203550579,-19604391,740957.21,5694546.279999999
251435222,23238325#1,729216.42,5688202.18
2627753801,-638619695,733068.0900000001,5696871.59
259574131,-23946209,735088.48,5688662.66
320935425,-29183699,740242.26,5688019.3
2579230094,-251741517,736582.98,5688940.33
1459426927,-313885922,732938.5900000001,5690581.38
175906437,-16965254#1,729288.2,5690122.85
165218139,158203748#0,737351.6000000001,5698767.76
215179780,20294609#1,734828.81,5694555.05
2716265099,-266044921#1,736756.88,5691817.74
cluster_411312474_59849887,791909758#0,729212.2,5695085.96
322510657,-29313660,727799.87,5690183.71
144217381,-25700451#0,737421.96,5692925.22
143584147,14572593,738022.05,5695481.66
376864636,33221598#1,740866.3300000001,5695126.81
282914958,25936311#0,736997.12,5699715.54
6854436371,-14642595#0,737031.8300000001,5692987.8
279141405,24219380#6,730787.45,5686157.4399999995
cluster_25553419_4904709419_4904709420_4904709836_#9more,24901513,735992.23,5697124.31
27545024,-24036990#0,735476.37,5695645.58
215179777,-20294609#0,734646.3500000001,5694394.5
2169586339,287036650,734732.12,5690152.29
30256859,517744255,735644.71,5692429.04
cluster_196382699_25635474,-166075605,735013.0700000001,5689291.699999999
215179779,14370497#0,734733.75,5694472.83
cluster_29941141_7125438369_7125438370,25959831,730987.4,5697539.17
1248483800,-35071205,728360.14,5695403.75
cluster_1656923757_2341090170_2341090179_2341090182,152927198,729291.3600000001,5691015.26
253761191,23238052#0,730879.91,5689416.899999999
376864627,18596126#0,740761.5800000001,5695159.99
1106389375,125190522,733638.63,5693475.25
1975895410,186841016#0,727619.3600000001,5688881.609999999
3132639337,-159799013,728910.77,5682889.149999999
6854436364,-731999606,736940.14,5693032.899999999
935366739,26795933#2,731564.99,5689081.24
221758319,-20656377#0,735111.12,5695598.84
6515711808,195071190,732036.48,5690706.4399999995
1975895441,23249020#1,728698.21,5689549.43
3419842112,-186841036,729737.14,5689890.83
98983014,-28425519,737802.81,5701049.399999999
389432311,28745569,728473.93,5693069.069999999
299022503,25210474#1,729816.76,5697192.069999999
274872103,-25210474#0,729855.0900000001,5697658.66
294926134,-33223060,732115.03,5697427.97
294926135,-33223055,732147.53,5697444.91
2278755092,218645135#1,732610.68,5692628.399999999
274872107,25210474#0,729827.23,5697321.35
cluster_2156447724_26017835,24650302#2,739237.9,5697708.51
274872108,25210475#1,730017.75,5697270.02
cluster_26022513_26123874,4312054,731600.3300000001,5692688.16
294926136,-33223044,732211.62,5697477.46
4297612572,152927167,729165.3200000001,5691189.93
4296071219,309145705,730006.68,5690099.33
144459656,-14641739,737243.93,5692787.14
3818348264,-10492968#0,734093.72,5695232.05
318382288,-28957475#0,741914.62,5685845.699999999
cluster_18348287_195784200_2066619122_2066619135_#5more,1033534789,734636.06,5693247.9799999995
143513820,-14610129#0,737759.9,5694493.79
2279273623,27655759#2,741599.3300000001,5686677.77
255414554,164014262,732545.71,5691996.27
287964593,-220671493#0,742476.92,5694062.58
4449618905,28418544,740590.6100000001,5699835.52
4296071220,25369710,729921.8200000001,5690167.13
178858139,17259797#2,735197.8500000001,5696074.02
1975895464,23189225#4,729536.03,5689692.54
178861782,17260477#0,735938.5900000001,5697125.449999999
31670296,4293847#0,734627.45,5693074.7299999995
33123168,14610957#0,737507.99,5694757.9399999995
33123167,4961996#1,737429.87,5694759.649999999
59610552,2732645#0,736704.27,5697373.14
1796702240,168399486,727943.75,5688443.25
33123173,325336127#1,737716.39,5695330.76
1796702241,168399485,728001.54,5688466.74
1796702242,150039898#3,727891.48,5688570.449999999
33123171,104118465#2,737799.5,5695324.4799999995
1796702243,150039898#4,727949.43,5688593.83
33123170,-80967955,737735.73,5695036.949999999
390266145,234191600#5,735366.3500000001,5696217.18
391278354,34126877#0,729851.62,5684803.25
293950492,184891033,731337.9,5689312.63
2631167832,28417765,737035.5800000001,5700238.9799999995
391278353,34126609#3,729832.6000000001,5684740.93
144231610,14626257#1,737415.6000000001,5692274.84
221758358,348787987,735072.78,5696756.41
391278358,34126877#1,729865.95,5684848.21
144231611,14626257#0,737377.43,5692283.08
144231612,-14626257#0,737271.0800000001,5692309.91
954730044,14779297,732197.3200000001,5699114.819999999
1088490697,-93733885#0,742347.8300000001,5694222.47
31670276,30244965#0,734699.5900000001,5693182.79
33123166,160404986#2,737252.74,5694951.569999999
33123165,316142554#1,737149.44,5694624.38
144231609,-134637664,737491.92,5692259.58
341827230,30492474#5,731888.43,5689129.6899999995
cluster_4243661016_574290461_8189958360,45237648,735707.81,5690917.74
221758321,20656377#0,735157.3400000001,5695679.38
312181772,24401854,739432.96,5698382.069999999
221758323,20656377#1,735204.5,5695760.24
7995801328,20310126#3,733472.1000000001,5694412.64
6016183650,-132703840#0,735045.8300000001,5696022.52
221758327,20656377#2,735246.8400000001,5695844.87
59766069,7951609#1,736962.24,5694054.21
59766078,7986648#1,737731.68,5693926.569999999
1877963253,386547445#0,734620.5700000001,5691384.99
59610531,2732539#2,737032.3400000001,5697305.399999999
1877963252,132429238,734668.56,5691382.569999999
33123196,-145826500,737682.93,5695189.359999999
1467593391,312316659#2,729279.91,5689794.68
33123191,-104118465#0,737738.68,5695145.77
59766070,7951603#2,736960.27,5693985.819999999
6514182564,-313172284,735776.1100000001,5693632.52
cluster_240488703_87924190,314333232#0,740255.93,5695923.3
265784984,-24455052,739410.75,5702133.67
87930433,10363453#0,734290.13,5696329.93
2295173263,-25958960,734176.99,5699346.67
cluster_194543706_196070987_7119846053_7761573355_#2more,24006394#0,735918.8300000001,5688677.37
1975895473,23189225#3,729523.21,5689705.26
269890903,108043430#0,740906.44,5691608.34
6854436382,731999607,736889.28,5693051.359999999
221758330,-103019700#0,735292.3400000001,5695972.93
246813770,-102716913,741229.77,5693264.74
31670299,1045530496,734690.6100000001,5693172.59
827186897,68867919#0,742331.3500000001,5695696.02
cluster_250535858_250734871,23166484#7,736707.27,5689655.9799999995
cluster_312169565_98987321,1028767813,737201.21,5700107.06
342277696,101810433,730761.63,5697715.24
1088587822,93739552#0,742306.3300000001,5694083.26
429452512,-409065396,733196.3400000001,5696249.21
298280369,-27184320,730525.22,5696846.279999999
383768672,132682938#0,733544.97,5690668.17
6571308640,373518612,731358.62,5690675.29
cluster_286738142_287606135,259718596#3,740738.5800000001,5689883.24
147974570,-19586838#0,741189.38,5694395.52
308299684,473901247,728286.6100000001,5683047.21
3131307067,11648269#10,734383.18,5698613.779999999
429452520,409065396,733097.25,5696287.43
3208333586,-314787615,732026.78,5693986.22
3208333587,22695957,728758.71,5695017.76
cluster_255132254_255132974,-23561049,739370.16,5692285.42
2677839388,262138633#0,740793.49,5686746.09
cluster_19814435_31355794,-1033553021#1,736732.25,5689059.67
287635768,177914618,741734.47,5690732.4799999995
6175326961,-59295367#0,740052.25,5687932.66
6175326960,-659565530,740070.88,5687913.4799999995
191837297,18596036#1,740732.39,5694812.2299999995
191837296,18596036#0,740687.5800000001,5694672.27
6175326964,376817802,740145.8,5687838.01
251567014,-1025554484,727594.76,5689807.06
247861175,22760617#0,736969.3,5689823.21
188833971,372796130#2,738862.26,5694448.14
247861178,22990370#3,737064.69,5689852.49
344543230,28284622#0,740420.1000000001,5694709.67
59058312,4742047,733108.41,5696077.7299999995
293955139,30133268#2,731568.26,5689807.08
196099709,-302592054,737540.5700000001,5686974.88
293955138,31240246,731629.2,5689817.56
251568350,23249330#0,727808.62,5689758.43
268220685,24676891#0,737179.56,5688967.6899999995
3976744517,159070863#2,733659.48,5697389.83
1163056702,37666691#0,729006.97,5690846.51
344543232,27494521#0,730031.77,5697476.08
cluster_401518953_90215476,10494265#0,734940.19,5694341.84
251568355,339621163#1,727198.5900000001,5689681.81
292381892,26657311#7,738619.22,5690651.13
308299663,860213280#1,728136.88,5682952.949999999
31670309,-19264826,734586.0800000001,5693010.41
344543237,18639944#0,740385.87,5694603.91
283204787,25960050#1,730560.71,5696698.08
392316747,28941546#1,730841.95,5697633.8
67458477,930818961#0,738412.28,5690639.24
3995670067,396739544,733176.0800000001,5697178.0
3995670068,396739540#2,733173.62,5697141.08
144248576,-22990374#0,737011.0900000001,5689975.66
3995670065,396739540#1,733223.0800000001,5697137.109999999
3995670064,396739540#4,733120.24,5696873.37
cluster_384756541_384756543,-33633057,742735.87,5693329.14
67458469,4979943#5,738348.3500000001,5690567.67
67458468,129164275#0,738258.99,5690474.5
262646299,186841036,729729.3600000001,5689916.14
308299674,860213280#2,728270.5800000001,5682960.33
378318800,30147009#2,742021.3200000001,5695419.62
308299638,-28077101,728034.96,5682977.24
323157777,251321499#1,741405.15,5686753.27
6642491085,23202939#2,727289.8300000001,5690151.609999999
1030016176,19784603,738651.29,5693439.34
2166019117,-26860664#1,731930.3200000001,5698538.68
279027770,119243321,726856.81,5690864.42
279027775,119243340,726843.31,5690958.66
31670325,4293847#1,734719.0700000001,5693032.819999999
2923597689,156835955#3,730988.65,5685474.06
